Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Functioning Day,Holiday,Date_1.0,Date_2.0,Date_3.0,Date_4.0,Date_5.0,Date_6.0,Date_7.0,Date_8.0,Date_9.0,Date_10.0,Date_11.0,Date_12.0,Date_13.0,Hour_1.0,Hour_2.0,Hour_3.0,Hour_4.0,Hour_5.0,Hour_6.0,Hour_7.0,Hour_8.0,Hour_9.0,Hour_10.0,Hour_11.0,Hour_12.0,Hour_13.0,Hour_14.0,Hour_15.0,Hour_16.0,Hour_17.0,Hour_18.0,Hour_19.0,Hour_20.0,Hour_21.0,Hour_22.0,Hour_23.0,Seasons_1.0,Seasons_2.0,Seasons_3.0
-0.5342358758600234,-1.1202843573981416,-1.8286278176355453,-0.410064340192728,0.8204530146142901,0.42722303311395515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3962522351319531,-0.9361027841006133,-1.7303923334011384,-0.31284736357193915,0.9256676753129055,0.6229555251908228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3931514791605358,-0.8774995562332178,-1.6321568491667318,-0.11841341033036101,0.9256676753129055,0.6805239052134306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3993529911033704,-0.8272682180611648,-1.5830391070495282,0.2704544961527949,0.9256676753129055,0.5078187651456065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.3745469433320319,-0.9026152253192445,-1.0918616858774943,1.4370582156022629,0.9256676753129055,-0.033324007066909356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.3419890056321501,-0.9779622325773243,0.0,2.4092279818101527,-1.0586150663000446,-0.37873428720255786,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.2319121686468356,-1.0114497913586928,-0.011271359299019651,-0.11841341033036101,0.9256676753129055,-0.5629531032749037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2440538729657217,-1.0281935707493775,0.3816705776386075,-0.31284736357193915,0.9256676753129055,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.16214515928994608,-1.0784249089214306,0.9219657409278448,-0.02119643370957214,0.9256676753129055,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.43191092880325216,-1.1035405780074572,1.0202012251622516,-0.21563038695115008,0.7826414959257252,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.46446886650313396,-1.1454000264841682,1.1184367093966585,-0.896149223296673,0.4111022253337395,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.47532151240309456,-1.1537719161795104,1.2166721936310652,-0.21563038695115008,-0.0935993502049313,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5915998613312438,-1.1872594749608791,1.2657899357482685,-0.701715270055095,-0.2826569436477559,-0.6550625113110766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5838479714027004,-1.22911892343759,1.4131431620998787,-0.6044982934343059,-0.7281752725434555,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6148555311168735,-1.2626064822189589,1.3640254199826753,-1.090583176538251,-0.734751188837119,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6861729184594717,-1.3212097100863542,1.3640254199826753,-0.21563038695115008,-0.2974527553084987,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.833458827101794,-1.3714410482584074,1.1184367093966585,0.464888449394373,-0.354992022878054,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9543883099870691,-1.3965567173444338,1.0202012251622516,0.2704544961527949,-0.44376689284251075,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9698920898441556,-1.4133004967351184,1.0202012251622516,-0.21563038695115008,-0.3862276252729554,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9838454917155336,-1.4384161658211447,1.1675544515138618,0.367671472773584,-0.4256831230349362,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8660167648016758,-1.4467880555164871,1.1184367093966585,0.7565393792567399,-0.26457317384018136,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7528391718449439,-1.4300442761258028,0.0,0.367671472773584,-0.001536522093642816,-0.6435488353065549,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5838479714027004,-1.3212097100863542,0.47990606187301427,-0.11841341033036101,0.08230641065056635,-0.30965223117542817,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5745457034884485,-1.1119124677027994,-0.06038910141622304,-0.11841341033036101,-0.2103218644174578,0.26603156905065267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.49082529226018107,-0.9193590047099288,-0.4533310383538502,0.07602054291121693,-0.05085589429611879,0.4963050891410849,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.34974089556069343,-0.7184336520217163,-0.8462729752914774,-0.410064340192728,0.3765786647920063,0.5999281731817795,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.15284289137569415,-0.576111527200899,-1.0918616858774943,0.07602054291121693,0.563992279161415,0.6344692011953444,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.14509100144715087,-0.46727696116145045,-1.1409794279946976,-0.410064340192728,0.8516886170091915,0.48479141313656327,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.17919931713274131,-0.4421612920754239,-0.8462729752914774,0.5621054260151617,0.8484006588623598,0.1969495130235229,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1342383555471903,-0.5426239684195302,0.0,0.853756355877529,0.8352488262750329,-0.40176163921160113,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.20555574288978845,-0.576111527200899,-0.35509555411944344,0.7565393792567399,0.7464739563105761,-0.5859804552839469,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.33423711570360687,-0.61797097567761,-0.2568600698850366,-0.21563038695115008,0.42754201606789816,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.4954764262173071,-0.6598304241543209,-0.30597781200224,0.5621054260151617,0.3765786647920063,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.5357862538457321,-0.6933179829356897,-0.35509555411944344,-0.5072813168135171,0.2434163598453212,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.5435381437742753,-0.7854087695844538,-0.20774232776783322,-0.21563038695115008,0.014903268640515843,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5249336079457715,-0.7435493211077429,-0.10950684353342643,-0.701715270055095,-0.13963076426057555,-0.6550625113110766,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5621426796027793,-0.7435493211077429,-0.011271359299019651,-0.31284736357193915,-0.23169359237186404,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7404361479592747,-0.7519212108030849,0.5290238039902176,-0.02119643370957214,-1.5649606209121312,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.738885769973566,-0.8021525489751382,1.0202012251622516,-0.31284736357193915,-0.9977878405836575,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9109777263872267,-0.7937806592797959,0.6272592882246245,-0.11841341033036101,-0.7002276282953858,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9745432238012817,-0.7854087695844538,0.7254947724590313,-0.701715270055095,-0.6196726536980084,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0427598551724626,-0.7519212108030849,0.823730256693438,0.1732375195320058,-0.8596935984167248,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.072217036900927,-0.7937806592797959,1.3640254199826753,0.7565393792567399,-1.9052642891092155,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0582636350295491,-0.8188963283658226,0.0,-0.5072813168135171,-2.1502171710481797,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9605898219299037,-0.8105244386704803,1.6587318726858957,0.07602054291121693,-1.961159577605355,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8567144968874238,-0.7854087695844538,1.6096141305686924,0.07602054291121693,-1.982531305559761,-0.6320351593020334,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7822963535734083,-0.710061762326374,1.5113786463342855,0.464888449394373,-1.9397878496509486,-0.37873428720255786,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6691187606166765,-0.6514585344589787,1.4131431620998787,-0.31284736357193915,-1.8345731889523331,-0.36722061119803623,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5760960814741571,-0.5928553065915834,1.314907677865472,-0.02119643370957214,-1.788541774896689,-0.15997444311664716,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.32493484778935494,-0.5091364096381614,1.1184367093966585,0.1732375195320058,-1.7211386328866385,0.035758048960220265,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.21950914476116634,-0.4421612920754239,0.8728479988106415,-0.5072813168135171,-1.6685313025373307,0.13938113300091476,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.12958722159006433,-0.4086737332940551,0.7254947724590313,-0.11841341033036101,-1.6504475327297563,-0.04483768307143098,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1652459152613634,-0.4421612920754239,0.9219657409278448,-0.11841341033036101,-1.7063428212258958,-0.4247889912206443,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.24741594850392215,-0.5175082993335036,1.1675544515138618,-0.21563038695115008,-1.7737459632359462,-0.5974941312884685,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.40555450304620505,-0.576111527200899,1.2657899357482685,0.1732375195320058,-1.824709314511838,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.4381124407460868,-0.6012271962869256,1.314907677865472,-0.02119643370957214,-1.8543009378333235,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.4768718903888032,-0.6430866447636365,1.4131431620998787,-0.31284736357193915,-1.946363765944612,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.4954764262173071,-0.6849460932403474,1.4131431620998787,-0.5072813168135171,-1.9562276403851073,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.54973965571711,-0.7184336520217163,1.5113786463342855,0.07602054291121693,-2.031850677762237,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.6226074210454168,-0.7519212108030849,1.5604963884514889,-0.410064340192728,-2.043358531276148,-0.6550625113110766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.6505142247881727,-0.7268055417170584,1.4622609042170822,-1.090583176538251,-2.007190991660999,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8040016453733295,-0.7184336520217163,1.4131431620998787,-1.18780015315904,-1.9989710962939198,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9187296163157701,-0.710061762326374,1.4131431620998787,0.07602054291121693,-2.021986803321742,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9915973816440768,-0.7770368798891116,1.314907677865472,0.5621054260151617,-2.023630782395158,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0288064533010846,-0.8440119974518492,1.5113786463342855,-0.21563038695115008,-2.1485731919747635,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9652409558870297,-0.9109871150145866,1.2166721936310652,0.9509733324983181,-1.946363765944612,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7822963535734083,-0.9779622325773243,0.8728479988106415,1.923143098706208,-1.75237423528154,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.320283713832229,-1.0616811295307462,0.47990606187301427,1.6314921688438406,-1.2082171619808884,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3603322218938709,-1.1454000264841682,0.5290238039902176,1.7287091454646297,-0.7939344354800901,-0.6435488353065549,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.30322955598943374,-1.2040032543515635,-0.551566522588257,2.4092279818101527,0.7415420190903286,-0.40176163921160113,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6102043971597476,-1.1705156955701945,-0.8953907174086807,2.7008789116725196,0.9256676753129055,0.08181275297830677,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.504778694131559,-1.1202843573981416,-0.8462729752914774,2.312011005189363,0.5952278815563165,0.42722303311395515,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4830734023316378,-1.1035405780074572,-0.9936262016430876,2.9925298415348864,0.6346833793182972,0.6229555251908228,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4861741583030551,-1.0784249089214306,-1.3865681385807147,3.575831701259621,0.8237409727611218,0.6920375812179522,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5683441915456139,-1.0700530192260884,-1.533921364932325,2.7008789116725196,0.9256676753129055,0.5999281731817795,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.5636930575884879,-1.0867967986167726,-1.6321568491667318,3.964699607742777,0.9256676753129055,0.3581409770868255,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.5109802060743937,-1.0951686883121148,-1.7303923334011384,2.895312864914098,0.9256676753129055,-0.02181033106238773,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.2939272880751818,-1.1872594749608791,-1.5830391070495282,3.4786147246388315,0.9256676753129055,-0.44781634322968755,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.15878308375174563,-1.2542345925236165,-1.435685880697918,2.117577051947786,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.21175725483262306,-1.3212097100863542,-1.2883326543463078,1.4370582156022629,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.47532151240309456,-1.3798129379537494,-0.9936262016430876,1.242624262360685,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.4768718903888032,-1.4635318349071713,-0.7480374910570705,2.7008789116725196,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.545088521759984,-1.5221350627745667,-0.6498020068226638,0.7565393792567399,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.7078782102593929,-1.5639945112512776,-0.6989197489398672,0.6593224026359508,0.9256676753129055,-0.6550625113110766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.7574903058020699,-1.5891101803373042,-0.797155233174274,0.853756355877529,0.9256676753129055,-0.6550625113110766,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
